NR	swg_id	pos_x	pos:y	pos_z	orientation	trajectory_params
61	Right	-2.2538087227485635	5.773092763072111	0.3999999947845936	1.7707963267948967	[-26.73336107307748, 5.065967492015161]
62	Left	-2.4696889713963177	5.831365554697223	0.3999999947845936	1.7707963267948967	[-29.88195773530153, 5.355994718620385]
63	Right	-2.2617554959803656	5.812295426185761	0.3999999947845936	1.5707963267948968	[-600.0, 24.0]
64	Left	-2.461755495980366	5.872295426185761	0.3999999947845936	1.5707963267948968	[-552.297253539553, 23.026188642456027]
65	Right	-2.2617554959803656	5.872295426185761	0.3999999947845936	1.5707963267948968	[-266.66666666667015, 16.000000000000103]
66	Left	-2.5117554959803656	5.872295426185761	0.3999999947845936	1.5707963267948968	[-384.00000000000273, 19.200000000000067]
67	Right	-2.3117554959803654	5.872295426185761	0.3999999947845936	1.5707963267948968	[-384.00000000000273, 19.200000000000067]
68	Left	-2.5117554959803656	5.812295426185761	0.3999999947845936	1.3707963267948968	[-266.66666666667015, 16.000000000000103]
69	Right	-2.197868589548487	5.850701284731367	0.3999999947845936	1.3707963267948968	[-71.44699453700846, 8.281854548078476]
70	Left	-2.4461946168179955	6.135717396873371	0.4999999888241291	1.5707963267948968	[-6.97887981561917, 2.6060606241226174]
71	Right	-2.1461946168179957	6.365717396873372	0.4999999888241291	1.5707963267948968	[-2.8367545791949254, 1.661508383710232]
72	Left	-2.346194616817996	6.465717396873371	0.4999999888241291	1.7707963267948967	[-8.074011774600505, 2.7840709947155595]
73	Right	-2.0879351230087346	6.701730180123313	0.4999999888241291	1.7707963267948967	[-8.254602260696348, 2.815034310673405]
74	Left	-2.427649042443971	6.867544693788281	0.4999999888241291	1.5707963267948968	[-5.710886377156443, 2.341463414634144]
75	Right	-2.227649042443971	6.867544693788281	0.4999999888241291	1.3707963267948968	[-20.41926180001872, 4.427470082114386]
76	Left	-2.4269717408214175	7.142627339390532	0.600000012665987	1.1707963267948969	[-10.043487588070082, 3.126323609021924]
77	Right	-2.080558141004995	7.191592815618456	0.600000012665987	0.9707963267948969	[-6.001124745316583, 2.416617877491553]
78	Left	-2.271694578138395	7.443519119127934	0.600000012665987	1.1707963267948969	[-8.373539379520892, 2.8352421068296896]
79	Right	-2.110847479876337	7.310371791026031	0.600000012665987	1.1707963267948969	[-63.889730379652455, 7.831611658175241]
80	Left	-2.3482239438463375	7.519303393118915	0.600000012665987	1.3707963267948968	[-82.75862068965502, 8.91337623249848]
81	Right	-2.0753935930747187	7.606845381317924	0.600000012665987	1.3707963267948968	[-10.767936980733648, 3.2151546621436893]
82	Left	-2.235646429099856	7.822991231488359	0.600000012665987	1.5707963267948968	[-9.151572926596772, 2.9640361012533063]
83	Right	-2.035646429099856	7.822991231488359	0.600000012665987	1.5707963267948968	[-19.876243225883478, 4.368202547598742]
84	Left	-2.285646429099856	7.76299123148836	0.600000012665987	1.3707963267948968	[-157.37704918032952, 12.291540473558078]
85	Right	-2.012816078328237	7.850533219687368	0.600000012665987	1.1707963267948969	[-750.1253938268324, 26.835058749213854]
86	Left	-2.2190390749135456	8.133149701300482	0.7000000365078449	1.3707963267948968	[-5.37277738886858, 2.2866046380575473]
87	Right	-1.9872652798021861	8.269827819152894	0.7000000365078449	1.1707963267948969	[-4.3069051776179235, 2.047266178604946]
88	Left	-2.1630119603796962	8.49613094389046	0.7000000365078449	1.3707963267948968	[-7.1166768777376, 2.6138113555932256]
89	Right	-1.8981283828398796	8.544470268975818	0.7000000365078449	1.3707963267948968	[-11.514400089680919, 3.324729174849236]
