NR	swg_id	pos_x	pos:y	pos_z	orientation	trajectory_params
7426	Left	0.5645711400352332	-0.7151372144409684	0.30000001192092896	-0.2584073464102078	[-278.6771186201571, 16.3563453703861]
7427	Left	0.5645711400352332	-0.7151372144409684	0.30000001192092896	-0.05840734641020778	[-278.6771186201571, 16.3563453703861]
7428	Left	0.5645711400352332	-0.7151372144409684	0.30000001192092896	-0.2584073464102078	[-278.6771186201571, 16.3563453703861]
7429	Left	0.5616524328638542	-0.7650519532307062	0.30000001192092896	-0.2584073464102078	[-552.2972535395477, 23.026188642455914]
7430	Left	0.5616524328638542	-0.7650519532307062	0.30000001192092896	-0.05840734641020778	[-552.2972535395477, 23.026188642455914]
7431	Right	0.6040378763832651	-1.068042834574787	0.30000001192092896	-0.2584073464102078	[-95.99999999999991, 9.599999999999994]
7432	Right	0.6098752907260232	-0.9682133569953116	0.30000001192092896	-0.05840734641020778	[0, 0]
7433	Left	0.5674898472066123	-0.6652224756512308	0.30000001192092896	0.14159265358979223	[-94.56731157460693, 9.528096300501096]
7434	Left	0.5674898472066123	-0.6652224756512308	0.30000001192092896	-0.05840734641020778	[-94.56731157460693, 9.528096300501096]
7435	Left	0.5645711400352332	-0.7151372144409684	0.30000001192092896	-0.05840734641020778	[-278.6771186201571, 16.3563453703861]
7436	Right	0.49007991763065284	-0.9612084597840018	0.30000001192092896	-0.2584073464102078	[-66.66666666666664, 7.999999999999999]
7437	Right	0.5528963113497171	-0.914796169599919	0.30000001192092896	0.14159265358979223	[-157.37704918032765, 12.291540473558005]
7438	Right	0.49007991763065284	-0.9612084597840018	0.30000001192092896	0.14159265358979223	[-66.66666666666664, 7.999999999999999]
7439	Right	0.549977604178338	-0.9647109083896567	0.30000001192092896	-0.05840734641020778	[-266.6666666666661, 15.999999999999984]
7440	Right	0.549977604178338	-0.9647109083896567	0.30000001192092896	-0.05840734641020778	[-266.6666666666661, 15.999999999999984]
7441	Right	0.6069565835546441	-1.0181280957850491	0.30000001192092896	-0.05840734641020778	[-384.00000000000205, 19.200000000000053]
7442	Right	0.6069565835546441	-1.0181280957850491	0.30000001192092896	-0.05840734641020778	[-384.00000000000205, 19.200000000000053]
7443	Right	0.6098752907260232	-0.9682133569953115	0.30000001192092896	-0.05840734641020778	[-7.788445287802241e+31, 8646911284551352.0]
7444	Right	0.5528963113497171	-0.914796169599919	0.30000001192092896	-0.2584073464102078	[-157.37704918032765, 12.291540473558005]
7445	Right	0.539090344069914	-1.0012208005026748	0.30000001192092896	-0.05840734641020778	[-266.66666666666725, 16.000000000000018]
7446	Right	0.58432118052334	-1.0648931762532576	0.30000001192092896	-0.2584073464102078	[-384.00000000000176, 19.200000000000042]
7447	Right	0.5518673991712556	-0.9528808908737016	0.30000001192092896	-0.4584073464102078	[-157.37704918032784, 12.291540473558012]
7448	Right	0.58432118052334	-1.0648931762532576	0.30000001192092896	-0.2584073464102078	[-384.00000000000176, 19.200000000000042]
7449	Left	0.5774215093739389	-0.8562010716157555	0.30000001192092896	-0.4584073464102078	[-96.00000000000018, 9.600000000000009]
7450	Left	0.602975619576622	-0.7595212523578094	0.30000001192092896	-0.2584073464102078	[-7.788445287802241e+31, 8646911284551352.0]
7451	Left	0.5901985644752805	-0.8078611619867825	0.30000001192092896	-0.2584073464102078	[-384.00000000000176, 19.200000000000042]
7452	Right	0.5390903440699141	-1.0012208005026746	0.30000001192092896	-0.2584073464102078	[-157.37704918032784, 12.291540473558012]
7453	Right	0.5970982356246817	-1.0165532666242845	0.30000001192092896	-0.2584073464102078	[-383.99999999999807, 19.19999999999995]
7454	Right	0.4810824525151464	-0.9858883343810647	0.30000001192092896	-0.2584073464102078	[-56.80473372781069, 7.384615384615387]
7455	Right	0.5970982356246817	-1.0165532666242845	0.30000001192092896	-0.4584073464102078	[-383.99999999999807, 19.19999999999995]
7456	Right	0.5970982356246817	-1.0165532666242845	0.30000001192092896	-0.2584073464102078	[-383.99999999999807, 19.19999999999995]
7457	Right	0.4683053974138048	-1.0342282440100377	0.30000001192092896	-0.4584073464102078	[-66.66666666666667, 8.0]
7458	Right	0.5390903440699141	-1.0012208005026746	0.30000001192092896	-0.4584073464102078	[-157.37704918032784, 12.291540473558012]
7459	Right	0.5390903440699141	-1.0012208005026746	0.30000001192092896	-0.2584073464102078	[-157.37704918032784, 12.291540473558012]
7460	Right	0.4683053974138048	-1.0342282440100377	0.30000001192092896	-0.4584073464102078	[-66.66666666666667, 8.0]
7461	Right	0.5970982356246817	-1.0165532666242845	0.30000001192092896	-0.2584073464102078	[-383.99999999999807, 19.19999999999995]
7462	Right	0.5390903440699141	-1.0012208005026746	0.30000001192092896	-0.2584073464102078	[-157.37704918032784, 12.291540473558012]
7463	Left	0.5774215093739389	-0.8562010716157555	0.30000001192092896	-0.4584073464102078	[-96.00000000000018, 9.600000000000009]
7464	Right	0.4351119157349194	-1.0090015282848936	0.30000001192092896	-0.2584073464102078	[-37.814210965401244, 6.025084441465132]
7465	Right	0.4351119157349194	-1.0090015282848936	0.30000001192092896	-0.2584073464102078	[-37.814210965401244, 6.025084441465132]
7466	Right	0.4351119157349194	-1.0090015282848936	0.30000001192092896	-0.6584073464102078	[-37.814210965401244, 6.025084441465132]
7467	Right	0.4351119157349194	-1.0090015282848936	0.30000001192092896	-0.6584073464102078	[-37.814210965401244, 6.025084441465132]
7468	Right	0.4351119157349194	-1.0090015282848936	0.30000001192092896	-0.2584073464102078	[-37.814210965401244, 6.025084441465132]
7469	Right	0.4351119157349194	-1.0090015282848936	0.30000001192092896	-0.6584073464102078	[-37.814210965401244, 6.025084441465132]
7470	Right	0.4351119157349194	-1.0090015282848936	0.30000001192092896	-0.4584073464102078	[-37.814210965401244, 6.025084441465132]
7471	Right	0.4351119157349194	-1.0090015282848936	0.30000001192092896	-0.4584073464102078	[-37.814210965401244, 6.025084441465132]
7472	Right	0.4351119157349194	-1.0090015282848936	0.30000001192092896	-0.6584073464102078	[-37.814210965401244, 6.025084441465132]
7473	Right	0.4351119157349194	-1.0090015282848936	0.30000001192092896	-0.6584073464102078	[-37.814210965401244, 6.025084441465132]
7474	Right	0.4351119157349194	-1.0090015282848936	0.30000001192092896	-0.6584073464102078	[-37.814210965401244, 6.025084441465132]
7475	Left	0.5774215093739389	-0.8562010716157555	0.30000001192092896	-0.05840734641020778	[-96.00000000000018, 9.600000000000009]
7476	Left	0.602975619576622	-0.7595212523578094	0.30000001192092896	-0.05840734641020778	[-7.788445287802241e+31, 8646911284551352.0]
7477	Right	0.5314031043434206	-0.9556777589111052	0.30000001192092896	-0.2584073464102078	[-65.18050510829875, 7.91032773682398]
7478	Right	0.4683053974138047	-1.0342282440100379	0.30000001192092896	-0.4584073464102078	[-56.804733727810714, 7.384615384615389]
7479	Right	0.4683053974138047	-1.0342282440100379	0.30000001192092896	-0.2584073464102078	[-56.804733727810714, 7.384615384615389]
7480	Left	0.5901985644752804	-0.8078611619867826	0.30000001192092896	-0.05840734641020778	[-158.3421286860939, 12.329170431892413]
7481	Right	0.5756050286183851	-1.057434855935471	0.30000001192092896	-0.2584073464102078	[-450.01498577522153, 20.784955769599623]
7482	Right	0.5785237357897642	-1.007520117145733	0.30000001192092896	-0.05840734641020778	[-2250.2997454505753, 46.478895809093316]
7483	Right	0.518626049242079	-1.0040176685400783	0.30000001192092896	-0.2584073464102078	[-152.01839442221038, 12.080465994543504]
7484	Right	0.5157073420707	-1.053932407329816	0.30000001192092896	0.14159265358979223	[-119.67571302402361, 10.718613926392846]
7485	Right	0.5157073420707	-1.053932407329816	0.30000001192092896	-0.05840734641020778	[-119.67571302402361, 10.718613926392846]
7486	Right	0.5785237357897642	-1.007520117145733	0.30000001192092896	0.14159265358979223	[-2250.2997454505753, 46.478895809093316]
7487	Left	0.6026432835708244	-0.7515547925120297	0.30000001192092896	0.14159265358979223	[-288.6976427505054, 16.647814782742063]
7488	Left	0.48384418397877094	-0.7684891934792136	0.30000001192092896	0.14159265358979223	[-74.64191616637318, 8.465000857632457]
7489	Left	0.48384418397877094	-0.7684891934792136	0.30000001192092896	0.34159265358979224	[-74.64191616637318, 8.465000857632457]
7490	Right	0.5756050286183851	-1.057434855935471	0.30000001192092896	-0.05840734641020778	[-450.01498577522153, 20.784955769599623]
7491	Left	0.5931172716466594	-0.757946423197045	0.30000001192092896	0.14159265358979223	[-384.00000000000045, 19.20000000000001]
7492	Left	0.5901985644752804	-0.8078611619867827	0.30000001192092896	-0.2584073464102078	[-7.788445287802241e+31, 8646911284551352.0]
7493	Right	0.46830539741380467	-1.0342282440100379	0.30000001192092896	-0.2584073464102078	[-79.65643057212343, 8.744722599902097]
7494	Right	0.539090344069914	-1.0012208005026748	0.30000001192092896	-0.05840734641020778	[-213.6494292840944, 14.321433312093124]
7495	Right	0.4810824525151463	-0.9858883343810649	0.30000001192092896	-0.4584073464102078	[-68.31076377376961, 8.098045024746332]
7496	Right	0.46830539741380467	-1.0342282440100379	0.30000001192092896	-0.2584073464102078	[-79.65643057212343, 8.744722599902097]
7497	Left	0.5872798573039013	-0.8577759007765203	0.30000001192092896	-0.05840734641020778	[-383.99999999999864, 19.199999999999967]
