NR	swg_id	pos_x	pos:y	pos_z	orientation	trajectory_params
178	Left	2.452763916503356	-1.0547049284669527	1.1000000722706318	-3.0000000000000004	[-144.70216322876206, 11.786181599636567]
179	Right	2.278884964964327	-0.8269636054452227	1.1000000722706318	-3.2000000000000006	[-641.3892691908228, 24.813981913896647]
180	Left	2.267210136278811	-1.0266225606041735	1.1000000722706318	-3.0000000000000004	[-27.258149784276917, 5.1154495201209675]
181	Right	2.2983856844628643	-0.8201568608004923	1.1000000722706318	-3.0000000000000004	[-2250.2997454505467, 46.47889580909302]
182	Left	2.2742661366818044	-1.0761221854341958	1.1000000722706318	-2.8000000000000003	[-383.9999999999983, 19.199999999999957]
183	Right	1.9570585532812417	-0.8705027577694564	1.2000000961124897	-2.6	[-6.384466134696889, 2.492607804687338]
184	Left	1.88884948296175	-1.20329026163063	1.2000000961124897	-2.6	[-4.613953909452754, 2.1189869526954763]
185	Right	1.8371625337995938	-1.0009824286475526	1.2000000961124897	-2.8000000000000003	[-30.57324840764332, 5.417593420637764]
186	Left	1.8434367447794995	-1.3171479458637405	1.2000000961124897	-3.0000000000000004	[-63.88973037965228, 7.83161165817523]
187	Right	1.874612292963553	-1.1106822460600594	1.2000000961124897	-3.0000000000000004	[-71.44699453700797, 8.281854548078448]
188	Left	1.9028362945755262	-1.3086807453801486	1.2000000961124897	-3.2000000000000006	[-266.66666666666714, 16.000000000000014]
189	Right	1.820519060024325	-1.0033548982989646	1.2000000961124897	-3.2000000000000006	[-66.4578900024945, 7.98746357753165]
190	Left	1.808844231338809	-1.2030138534579153	1.2000000961124897	-3.0000000000000004	[-48.00000000000006, 6.78822509939086]
191	Right	1.8259077787168756	-0.8975489039941897	1.2000000961124897	-3.2000000000000006	[-85.5314110046496, 9.061465365185898]
192	Left	1.8741306365790447	-1.1007103077587952	1.2000000961124897	-3.0000000000000004	[-65.18050510829893, 7.910327736823991]
193	Right	1.8317946341610847	-0.8037125587786615	1.2000000961124897	-3.0000000000000004	[-108.59833234855954, 10.210504348689987]
194	Left	1.9194181855690848	-0.9932438576151587	1.2000000961124897	-3.0000000000000004	[-70.58823529411762, 8.231932086840422]
195	Right	1.943537733350145	-0.7372785329814553	1.2000000961124897	-3.2000000000000006	[-56.80473372781059, 7.384615384615381]
196	Left	1.8719652181169437	-0.933435039534751	1.2000000961124897	-3.400000000000001	[-164.69719586225432, 12.574152378103431]
197	Right	1.8906196571702256	-0.6280631156393028	1.2000000961124897	-3.400000000000001	[-65.1805051082988, 7.910327736823984]
198	Left	1.8395114367648593	-0.8214227541551951	1.2000000961124897	-3.600000000000001	[-70.58823529411767, 8.231932086840425]
199	Right	1.7887250326484263	-0.5175794702785849	1.2000000961124897	-3.400000000000001	[-42.498278291075735, 6.387358386644099]
200	Left	1.4896991177471006	-0.7488444745862517	1.3000001199543476	-3.2000000000000006	[-5.954420172941144, 2.4071956800710494]
201	Right	1.3645313849927303	-0.49109840055770215	1.3000001199543476	-3.2000000000000006	[-4.207227916726826, 2.023436950337248]
202	Left	1.2929588697595291	-0.6872549071109979	1.3000001199543476	-3.0000000000000004	[-22.588235294117663, 4.656684000697594]
203	Right	1.3241344179435826	-0.4807892073073168	1.3000001199543476	-3.0000000000000004	[-552.2972535395504, 23.02618864245597]
204	Left	1.3000148701625225	-0.7367545319410201	1.3000001199543476	-3.0000000000000004	[-384.00000000000045, 19.20000000000001]
205	Right	1.2647348681475559	-0.48925640779090873	1.3000001199543476	-3.0000000000000004	[-266.66666666666714, 16.000000000000014]
206	Left	1.2929588697595291	-0.6872549071109979	1.3000001199543476	-2.8000000000000003	[-384.00000000000045, 19.20000000000001]
207	Right	0.9757512863589664	-0.4816354794462585	1.4000001437962055	-3.0000000000000004	[-9.094216694996879, 2.974913248777219]
208	Left	0.8398886393888462	-0.8040348298771682	1.4000001437962055	-3.0000000000000004	[-3.4717432437204145, 1.838084429718676]
209	Right	0.8046086373738794	-0.5565367057270568	1.4000001437962055	-2.8000000000000003	[-27.507163323782216, 5.1387621846930145]
210	Left	0.9051050824206508	-0.8392034079276542	1.4000001437962055	-2.8000000000000003	[-174.8629635989876, 12.956405560765226]
211	Right	0.7815741119493503	-0.6708582288032768	1.4000001437962055	-2.8000000000000003	[-70.58823529411774, 8.231932086840429]
212	Left	0.8485717419805313	-0.8593026969370086	1.4000001437962055	-2.6	[-266.6666666666666, 15.999999999999998]
213	Right	0.7968847928183753	-0.6569948639539313	1.4000001437962055	-2.4	[-2250.299745450589, 46.47889580909346]
214	Left	0.8330197191587388	-0.9629266653384498	1.4000001437962055	-2.4	[-87.4333483656822, 9.161660025948077]
215	Right	0.4607802104189071	-0.897065082202841	1.5000001676380634	-2.1999999999999997	[-4.45486490220565, 2.082135197626659]
216	Left	0.4871242342140957	-1.2007194785324158	1.5000001676380634	-1.9999999999999998	[-4.313546726785478, 2.0488440843833238]
217	Right	0.30526474884895927	-1.1174901112229874	1.5000001676380634	-2.1999999999999997	[-13.191841270550599, 3.558674980906317]
218	Left	0.4081139178873428	-1.3160399750560154	1.5000001676380634	-2.4	[-49.12635178852305, 6.86740836975508]
219	Right	0.31726490470958735	-1.1280334411146973	1.5000001676380634	-2.6	[-3762.2634226387636, 60.09802730317538]
220	Left	0.29190027205854285	-1.4350458763847977	1.5000001676380634	-2.8000000000000003	[-34.69710293040287, 5.771413935352996]
221	Right	-0.025307311342019967	-1.2294264487200584	1.6000001914799213	-2.8000000000000003	[-5.95442017294114, 2.407195680071049]
222	Left	-0.05672199398886074	-1.5589914919424825	1.6000001914799213	-2.8000000000000003	[-5.551497095078772, 2.32432425988687]
223	Right	-0.1970023719679564	-1.3435351957846722	1.6000001914799213	-3.0000000000000004	[-22.588235294117652, 4.656684000697593]
224	Left	-0.22817792015200977	-1.5500008955883533	1.6000001914799213	-2.8000000000000003	[-32.566698063945516, 5.591424696925435]
225	Right	-0.5453855035525725	-1.344381467923614	1.7000002153217793	-3.0000000000000004	[-6.261765003466714, 2.468539262917911]
226	Left	-0.6161607516006438	-1.5564919680496896	1.7000002153217793	-2.8000000000000003	[-5.047391654849458, 2.2162827149487696]
227	Right	-0.7166571966474151	-1.273825265849092	1.7000002153217793	-2.8000000000000003	[-27.978410745278083, 5.182593396695033]
228	Left	-0.6894434995485584	-1.5294801400256108	1.7000002153217793	-2.6	[-157.37704918032787, 12.291540473558014]
229	Right	-1.0411783243698556	-1.3909788295338634	1.8000002391636372	-2.6	[-6.384466134696881, 2.492607804687337]
230	Left	-1.1351624632804207	-1.6809218957265897	1.8000002391636372	-2.4	[-3.429602672907418, 1.8268948905998013]
