i	f_sup	f_swg	f_swg_id	traj_params	h_max
3372	[0.8010341736660063, 2.8510236877868635, 0.0020500000937317964, 0.37079632679489677]	[0.6253708786387328, 2.5162963259232702, 0.0020500000937317964, 0.17079632679489676]	Right	[-6.066491605896651, 2.4132616811404404]	0.24
3373	[0.28719992649472137, 2.926345599945323, 0.0020500000937317964, -0.029203673205103253]	[0.21846565362184445, 2.6282254903709488, 0.0020500000937317964, -0.029203673205103253]	Right	[-26.966292134831445, 5.087989824030526]	0.24
3374	[0.2257655341971666, 2.878118891131325, 0.0020500000937317964, -0.029203673205103253]	[0.21846565362184445, 2.6282254903709488, 0.0020500000937317964, -0.029203673205103253]	Right	[-76.80000000000013, 8.5865010335992]	0.24
3375	[0.45420748678164835, 2.8214243208499536, 0.0020500000937317964, 0.17079632679489676]	[0.21846565362184445, 2.6282254903709488, 0.0020500000937317964, -0.029203673205103253]	Right	[-8.815426997245178, 2.9090909090909087]	0.24
3376	[0.437572288707401, 2.564863859778824, 0.0020500000937317964, 0.17079632679489676]	[0.45420748678164835, 2.8214243208499536, 0.0020500000937317964, 0.17079632679489676]	Left	[-18.453584338624985, 4.20897148542016]	0.24
3377	[0.5330434651807252, 2.835021692281973, 0.0020500000937317964, -0.029203673205103253]	[0.437572288707401, 2.564863859778824, 0.0020500000937317964, 0.17079632679489676]	Right	[-149.9999999999999, 11.999999999999995]	0.24
3378	[0.6132355837346746, 2.8995912216424173, 0.0020500000937317964, -0.029203673205103253]	[0.437572288707401, 2.564863859778824, 0.0020500000937317964, 0.17079632679489676]	Right	[-30.57324840764334, 5.417593420637766]	0.24
3379	[0.6059357031593524, 2.649697820882041, 0.0020500000937317964, -0.029203673205103253]	[0.6132355837346746, 2.8995912216424173, 0.0020500000937317964, -0.029203673205103253]	Left	[-27.009507132001335, 5.092065086654066]	0.24
3380	[0.6732099999171649, 2.89783925030434, 0.0020500000937317964, -0.22920367320510326]	[0.6059357031593524, 2.649697820882041, 0.0020500000937317964, -0.029203673205103253]	Right	[-266.6666666666665, 15.999999999999995]	0.24
3381	[0.6073956792744168, 2.699676501034116, 0.0020500000937317964, 0.17079632679489676]	[0.6132355837346746, 2.8995912216424173, 0.0020500000937317964, -0.029203673205103253]	Left	[-20.419261800018777, 4.427470082114392]	0.24
3382	[0.6325292344936763, 2.9069644756058226, 0.0020500000937317964, -0.029203673205103253]	[0.6073956792744168, 2.699676501034116, 0.0020500000937317964, 0.17079632679489676]	Right	[-2250.2997454505903, 46.47889580909347]	0.24
3383	[0.8036926263507607, 2.601836480679139, 0.0020500000937317964, -0.22920367320510326]	[0.6325292344936763, 2.9069644756058226, 0.0020500000937317964, -0.029203673205103253]	Left	[-19.95627869761275, 4.376988410963437]	0.24
3384	[0.8551312826179003, 2.65035518471615, 0.0020500000937317964, -0.22920367320510326]	[0.6325292344936763, 2.9069644756058226, 0.0020500000937317964, -0.029203673205103253]	Left	[-15.045719850354782, 3.8005119466120076]	0.24
3385	[0.6852037701008444, 2.655319103507369, 0.0020500000937317964, -0.029203673205103253]	[0.6325292344936763, 2.9069644756058226, 0.0020500000937317964, -0.029203673205103253]	Left	[-119.67571302402322, 10.718613926392829]	0.24
3386	[0.726646690337569, 2.7041298027673926, 0.0020500000937317964, 0.17079632679489676]	[0.6325292344936763, 2.9069644756058226, 0.0020500000937317964, -0.029203673205103253]	Left	[-67.41272168500474, 8.044638762405963]	0.24
3387	[0.6926532617575208, 2.901219748765085, 0.0020500000937317964, -0.029203673205103253]	[0.726646690337569, 2.7041298027673926, 0.0020500000937317964, 0.17079632679489676]	Right	[-263.16506967145, 15.89460496157712]	0.24
3388	[0.7517802455568284, 2.911417777339099, 0.0020500000937317964, -0.029203673205103253]	[0.726646690337569, 2.7041298027673926, 0.0020500000937317964, 0.17079632679489676]	Right	[-67.41272168500474, 8.044638762405963]	0.24
3389	[0.805914757279061, 2.7097510853927207, 0.0020500000937317964, 0.17079632679489676]	[0.7517802455568284, 2.911417777339099, 0.0020500000937317964, -0.029203673205103253]	Left	[-152.01839442221032, 12.080465994543502]	0.24
3390	[0.7719213286990129, 2.906841031390413, 0.0020500000937317964, 0.17079632679489676]	[0.805914757279061, 2.7097510853927207, 0.0020500000937317964, 0.17079632679489676]	Right	[-2250.2997454505776, 46.47889580909334]	0.24
3391	[0.8229114715690852, 2.611206112393875, 0.0020500000937317964, -0.029203673205103253]	[0.7719213286990129, 2.906841031390413, 0.0020500000937317964, 0.17079632679489676]	Left	[-96.0000000000002, 9.60000000000001]	0.24
3392	[1.041066552321419, 2.6995710417603536, 0.0020500000937317964, 0.37079632679489677]	[0.7719213286990129, 2.906841031390413, 0.0020500000937317964, 0.17079632679489676]	Left	[-17.32851985559564, 4.0786491711560355]	0.24
3393	[0.8735400982233807, 2.670676627467312, 0.0020500000937317964, -0.029203673205103253]	[0.7719213286990129, 2.906841031390413, 0.0020500000937317964, 0.17079632679489676]	Left	[-157.37704918032773, 12.291540473558006]	0.24
3394	[0.9129580874229192, 2.677475313183322, 0.0020500000937317964, 0.17079632679489676]	[0.7719213286990129, 2.906841031390413, 0.0020500000937317964, 0.17079632679489676]	Left	[-76.80000000000005, 8.586501033599195]	0.24
3395	[0.8704663016978589, 2.9238377456804368, 0.0020500000937317964, -0.029203673205103253]	[0.805914757279061, 2.7097510853927207, 0.0020500000937317964, 0.17079632679489676]	Right	[-67.41272168500464, 8.044638762405958]	0.24
3396	[0.9246008134200915, 2.7221710537340584, 0.0020500000937317964, 0.17079632679489676]	[0.8704663016978589, 2.9238377456804368, 0.0020500000937317964, -0.029203673205103253]	Left	[-67.41272168500464, 8.044638762405958]	0.24
3397	[0.9645837575417517, 2.7210030728420067, 0.0020500000937317964, 0.17079632679489676]	[0.8704663016978589, 2.9238377456804368, 0.0020500000937317964, -0.029203673205103253]	Left	[-37.940976609708244, 6.035175021929349]	0.24
3398	[0.7127943448997052, 2.8966430028163983, 0.0020500000937317964, -0.029203673205103253]	[0.805914757279061, 2.7097510853927207, 0.0020500000937317964, 0.17079632679489676]	Right	[-552.2972535395475, 23.02618864245591]	0.24
3399	[0.8429777491705923, 2.6086257441965186, 0.0020500000937317964, -0.22920367320510326]	[0.7517802455568284, 2.911417777339099, 0.0020500000937317964, -0.029203673205103253]	Left	[-42.37673361963315, 6.378217954479748]	0.24
3400	[1.123763227945849, 2.7998311701366574, 0.0020500000937317964, -0.4292036732051033]	[0.8429777491705923, 2.6086257441965186, 0.0020500000937317964, -0.22920367320510326]	Right	[-6.365080738740518, 2.471938006745092]	0.24
3401	[1.1262208167373018, 2.468781384972353, 0.0020500000937317964, -0.22920367320510326]	[1.123763227945849, 2.7998311701366574, 0.0020500000937317964, -0.4292036732051033]	Left	[-9.620869577644367, 3.0390845323120894]	0.24
3402	[1.194381445145228, 2.7609356742358115, 0.0020500000937317964, -0.22920367320510326]	[1.1262208167373018, 2.468781384972353, 0.0020500000937317964, -0.22920367320510326]	Right	[-147.69702941201996, 11.907524857649433]	0.24
3403	[1.0791500636192646, 2.5311058921978478, 0.0020500000937317964, -0.029203673205103253]	[1.194381445145228, 2.7609356742358115, 0.0020500000937317964, -0.22920367320510326]	Left	[-157.37704918032895, 12.291540473558054]	0.24
3404	[1.1864073044987373, 2.778079340728095, 0.0020500000937317964, -0.22920367320510326]	[1.0791500636192646, 2.5311058921978478, 0.0020500000937317964, -0.029203673205103253]	Right	[-2685.373126179953, 50.773597480706]	0.24
3405	[1.2773055538830673, 2.5515015212954237, 0.0020500000937317964, -0.4292036732051033]	[1.1864073044987373, 2.778079340728095, 0.0020500000937317964, -0.22920367320510326]	Left	[-24.19258506861598, 4.819220026712968]	0.24
3406	[1.4359001086293939, 2.7538570678090157, 0.0020500000937317964, -0.6292036732051033]	[1.2773055538830673, 2.5515015212954237, 0.0020500000937317964, -0.4292036732051033]	Right	[-15.278503771919189, 3.829799423082418]	0.24
3407	[1.5086439027754484, 2.7205653208852443, 0.0020500000937317964, -0.22920367320510326]	[1.2773055538830673, 2.5515015212954237, 0.0020500000937317964, -0.4292036732051033]	Right	[-8.959880364905635, 2.932828864817961]	0.24
3408	[1.5378680374553417, 2.405690822152477, 0.0020500000937317964, -0.029203673205103253]	[1.5086439027754484, 2.7205653208852443, 0.0020500000937317964, -0.22920367320510326]	Left	[-10.767936980733671, 3.215154662143693]	0.24
3409	[1.7765298228452746, 2.6988470129356323, 0.0020500000937317964, -0.029203673205103253]	[1.5378680374553417, 2.405690822152477, 0.0020500000937317964, -0.029203673205103253]	Right	[-13.290038987645818, 3.5718954951313995]	0.24
3410	[1.226991543913285, 2.5118972235392376, 0.0020500000937317964, -0.029203673205103253]	[1.1864073044987373, 2.778079340728095, 0.0020500000937317964, -0.22920367320510326]	Left	[-43.19250907467373, 6.4393174103849535]	0.24
3411	[1.4156746491511425, 2.8065133904374573, 0.0020500000937317964, -0.029203673205103253]	[1.226991543913285, 2.5118972235392376, 0.0020500000937317964, -0.029203673205103253]	Right	[-17.98695591347422, 4.155415463817698]	0.24
3412	[1.5882980171232912, 2.551364075662849, 0.0020500000937317964, 0.17079632679489676]	[1.4156746491511425, 2.8065133904374573, 0.0020500000937317964, -0.029203673205103253]	Left	[-7.2672218016654115, 2.6413127284740052]	0.24
3413	[1.5964348580525265, 2.857197023233401, 0.0020500000937317964, -0.029203673205103253]	[1.5882980171232912, 2.551364075662849, 0.0020500000937317964, 0.17079632679489676]	Right	[-27.23938707126069, 5.113688647973228]	0.24
3414	[1.820496882291815, 2.6505664124958037, 0.0020500000937317964, 0.17079632679489676]	[1.5964348580525265, 2.857197023233401, 0.0020500000937317964, -0.029203673205103253]	Left	[-15.057071802982902, 3.801945413977374]	0.24
3415	[1.7865034537117668, 2.847656358493496, 0.0020500000937317964, 0.17079632679489676]	[1.820496882291815, 2.6505664124958037, 0.0020500000937317964, 0.17079632679489676]	Right	[-26.506819252054203, 5.04445700566196]	0.24
3416	[1.7780050965667549, 2.8969288449929187, 0.0020500000937317964, 0.17079632679489676]	[1.820496882291815, 2.6505664124958037, 0.0020500000937317964, 0.17079632679489676]	Right	[-27.788737946741243, 5.164996459715301]	0.24
3417	[1.910543498145649, 2.7168356132852507, 0.0020500000937317964, 0.17079632679489676]	[1.7780050965667549, 2.8969288449929187, 0.0020500000937317964, 0.17079632679489676]	Left	[-76.80000000000005, 8.586501033599195]	0.24
3418	[1.7698682556375196, 2.5910958974223663, 0.0020500000937317964, -0.029203673205103253]	[1.7780050965667549, 2.8969288449929187, 0.0020500000937317964, 0.17079632679489676]	Left	[-157.37704918032838, 12.291540473558033]	0.24
3419	[1.9570913847603126, 2.8357333841685106, 0.0020500000937317964, 0.17079632679489676]	[1.7698682556375196, 2.5910958974223663, 0.0020500000937317964, -0.029203673205103253]	Right	[-26.803077172184818, 5.072568785664461]	0.24
3420	[2.185462479028308, 2.570692550894016, 0.0020500000937317964, -0.029203673205103253]	[1.9570913847603126, 2.8357333841685106, 0.0020500000937317964, 0.17079632679489676]	Left	[-5.544810717851442, 2.307166723307482]	0.24
3421	[2.2527367757861203, 2.818833980316315, 0.0020500000937317964, -0.22920367320510326]	[2.185462479028308, 2.570692550894016, 0.0020500000937317964, -0.029203673205103253]	Right	[-10.947433413182715, 3.2418414638373982]	0.24
3422	[2.294179696022845, 2.8676446795763386, 0.0020500000937317964, -0.22920367320510326]	[2.185462479028308, 2.570692550894016, 0.0020500000937317964, -0.029203673205103253]	Right	[-8.373539379520892, 2.8352421068296896]	0.24
3423	[1.8785854726320568, 2.888048026104689, 0.0020500000937317964, -0.22920367320510326]	[1.7698682556375196, 2.5910958974223663, 0.0020500000937317964, -0.029203673205103253]	Right	[-94.1612105253506, 9.50761600530525]	0.24
3424	[1.9171084406386525, 2.8369013650605623, 0.0020500000937317964, -0.22920367320510326]	[1.7698682556375196, 2.5910958974223663, 0.0020500000937317964, -0.029203673205103253]	Right	[-41.82452761157598, 6.336524797324866]	0.24
3425	[1.8771254965169923, 2.8380693459526136, 0.0020500000937317964, -0.22920367320510326]	[1.7698682556375196, 2.5910958974223663, 0.0020500000937317964, -0.029203673205103253]	Right	[-72.23859878095037, 8.327607989675808]	0.24
3426	[1.8881222232361348, 2.611491954570395, 0.0020500000937317964, 0.37079632679489677]	[1.7780050965667549, 2.8969288449929187, 0.0020500000937317964, 0.17079632679489676]	Left	[-157.37704918032773, 12.291540473558006]	0.24
3427	[1.7975327846169664, 2.8445017260622016, 0.0020500000937317964, 0.17079632679489676]	[1.8881222232361348, 2.611491954570395, 0.0020500000937317964, 0.37079632679489677]	Right	[-306.7157914643417, 17.159462689891196]	0.24
3428	[1.977987532540411, 2.6219346935711205, 0.0020500000937317964, 0.37079632679489677]	[1.7975327846169664, 2.8445017260622016, 0.0020500000937317964, 0.17079632679489676]	Left	[-117.29023470284157, 10.611249941205225]	0.24
3429	[1.853455129775, 2.866243191330802, 0.0020500000937317964, 0.5707963267948968]	[1.8881222232361348, 2.611491954570395, 0.0020500000937317964, 0.37079632679489677]	Right	[-144.70216322876126, 11.786181599636535]	0.24
3430	[2.039018965330509, 2.6882935834809163, 0.0020500000937317964, 0.37079632679489677]	[1.853455129775, 2.866243191330802, 0.0020500000937317964, 0.5707963267948968]	Left	[-33.4864443119043, 5.669831261989031]	0.24
3431	[2.0793215288217333, 2.7735913171907627, 0.0020500000937317964, 0.7707963267948967]	[1.853455129775, 2.866243191330802, 0.0020500000937317964, 0.5707963267948968]	Left	[-15.278503771919196, 3.829799423082419]	0.24
3432	[1.961515590948628, 2.6979489943692228, 0.0020500000937317964, 0.7707963267948967]	[1.853455129775, 2.866243191330802, 0.0020500000937317964, 0.5707963267948968]	Left	[-74.64191616637335, 8.465000857632466]	0.24
3433	[1.8221742490791948, 2.8414202125491275, 0.0020500000937317964, 0.7707963267948967]	[1.961515590948628, 2.6979489943692228, 0.0020500000937317964, 0.7707963267948967]	Right	[-602.0040063581072, 24.04004671592347]	0.24
3434	[1.9533095609620148, 2.620278787263417, 0.0020500000937317964, 0.9707963267948967]	[1.8221742490791948, 2.8414202125491275, 0.0020500000937317964, 0.7707963267948967]	Left	[-157.3770491803291, 12.291540473558062]	0.24
3435	[1.7882424379800792, 2.7332072819424242, 0.0020500000937317964, 1.1707963267948966]	[1.9533095609620148, 2.620278787263417, 0.0020500000937317964, 0.9707963267948967]	Right	[-74.64191616637366, 8.465000857632486]	0.24
3436	[2.026973204703867, 2.784272152641098, 0.0020500000937317964, 1.3707963267948966]	[1.7882424379800792, 2.7332072819424242, 0.0020500000937317964, 1.1707963267948966]	Left	[-29.702826656269945, 5.339917002165778]	0.24
3437	[1.8221209863837813, 2.7827274188370046, 0.0020500000937317964, 0.7707963267948967]	[1.9533095609620148, 2.620278787263417, 0.0020500000937317964, 0.9707963267948967]	Right	[-278.67711862015756, 16.356345370386112]	0.24
3438	[1.7469756572345951, 2.761439405612176, 0.0020500000937317964, 1.1707963267948966]	[1.9533095609620148, 2.620278787263417, 0.0020500000937317964, 0.9707963267948967]	Right	[-79.65643057212371, 8.744722599902111]	0.24
3439	[2.0622357896663255, 2.7367200023198692, 0.0020500000937317964, 1.1707963267948966]	[1.7469756572345951, 2.761439405612176, 0.0020500000937317964, 1.1707963267948966]	Left	[-37.76036975078824, 6.020793549089415]	0.24
3440	[1.7859174914654599, 2.8535455050124643, 0.0020500000937317964, 1.3707963267948966]	[2.0622357896663255, 2.7367200023198692, 0.0020500000937317964, 1.1707963267948966]	Right	[-96.00000000000071, 9.600000000000035]	0.24
3441	[1.9545529565736912, 2.738819396790619, 0.0020500000937317964, 1.3707963267948966]	[1.7469756572345951, 2.761439405612176, 0.0020500000937317964, 1.1707963267948966]	Left	[-68.31076377376945, 8.098045024746323]	0.24
3442	[1.7704598008531465, 2.8373572576201056, 0.0020500000937317964, 1.5707963267948966]	[1.9545529565736912, 2.738819396790619, 0.0020500000937317964, 1.3707963267948966]	Right	[-152.01839442221123, 12.080465994543538]	0.24
3443	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.3707963267948966]	[1.7704598008531465, 2.8373572576201056, 0.0020500000937317964, 1.5707963267948966]	Left	[-68.31076377376979, 8.098045024746343]	0.24
3444	[1.8244464852848978, 2.8770911237791177, 0.0020500000937317964, 1.5707963267948966]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.3707963267948966]	Right	[-213.6494292840964, 14.321433312093191]	0.24
3445	[2.0744464852848976, 2.8170911237791176, 0.0020500000937317964, 1.5707963267948966]	[1.8244464852848978, 2.8770911237791177, 0.0020500000937317964, 1.5707963267948966]	Left	[-288.69764275050863, 16.647814782742156]	0.24
3446	[2.0744464852848976, 2.8170911237791176, 0.0020500000937317964, 1.3707963267948966]	[1.8244464852848978, 2.8770911237791177, 0.0020500000937317964, 1.5707963267948966]	Left	[-288.69764275050863, 16.647814782742156]	0.24
3447	[1.7635229965451322, 2.8282205956483963, 0.0020500000937317964, 1.1707963267948966]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.3707963267948966]	Right	[-7294.95222931942, 83.68485012322508]	0.24
3448	[1.9477351953457092, 2.7503369271866664, 0.0020500000937317964, 1.1707963267948966]	[1.7635229965451322, 2.8282205956483963, 0.0020500000937317964, 1.1707963267948966]	Left	[-74.64191616637335, 8.465000857632468]	0.24
3449	[1.9711002958842283, 2.805600586826839, 0.0020500000937317964, 1.1707963267948966]	[1.7635229965451322, 2.8282205956483963, 0.0020500000937317964, 1.1707963267948966]	Left	[-278.67711862015756, 16.356345370386112]	0.24
3450	[1.9243700948071902, 2.6950732675464932, 0.0020500000937317964, 1.3707963267948966]	[1.7635229965451322, 2.8282205956483963, 0.0020500000937317964, 1.1707963267948966]	Left	[-32.56669806394556, 5.591424696925438]	0.24
3451	[1.7635229965451322, 2.8282205956483963, 0.0020500000937317964, 1.3707963267948966]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.3707963267948966]	Right	[-7294.95222931942, 83.68485012322508]	0.24
3452	[1.9714564719610843, 2.8472907241598584, 0.0020500000937317964, 1.1707963267948966]	[1.7635229965451322, 2.8282205956483963, 0.0020500000937317964, 1.3707963267948966]	Left	[-384.0000000000029, 19.200000000000074]	0.24
3453	[1.8125263254371942, 2.8182871291086435, 0.0020500000937317964, 1.3707963267948966]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.3707963267948966]	Right	[-450.01498577522995, 20.78495576959982]	0.24
3454	[2.1264132318690727, 2.8566929876542493, 0.0020500000937317964, 1.3707963267948966]	[1.8125263254371942, 2.8182871291086435, 0.0020500000937317964, 1.3707963267948966]	Left	[-82.75862068965534, 8.913376232498498]	0.24
3455	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.3707963267948966]	[1.8125263254371942, 2.8182871291086435, 0.0020500000937317964, 1.3707963267948966]	Left	[0]	0
3456	[2.045622810049801, 2.7098158017394036, 0.0020500000937317964, 1.1707963267948966]	[1.8125263254371942, 2.8182871291086435, 0.0020500000937317964, 1.3707963267948966]	Left	[-56.80473372781075, 7.38461538461539]	0.24
3457	[1.7635229965451322, 2.8282205956483963, 0.0020500000937317964, 1.5707963267948966]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.3707963267948966]	Right	[-7294.95222931942, 83.68485012322508]	0.24
3458	[1.71451966765307, 2.8381540621881496, 0.0020500000937317964, 1.3707963267948966]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.3707963267948966]	Right	[-306.71579146433976, 17.159462689891143]	0.24
3459	[1.971456471961084, 2.847290724159859, 0.0020500000937317964, 1.3707963267948966]	[1.71451966765307, 2.8381540621881496, 0.0020500000937317964, 1.3707963267948966]	Left	[-383.99999999999824, 19.199999999999957]	0.24
3460	[1.9476161522656767, 2.7296827348189097, 0.0020500000937317964, 1.1707963267948966]	[1.71451966765307, 2.8381540621881496, 0.0020500000937317964, 1.3707963267948966]	Left	[-56.80473372781059, 7.384615384615381]	0.24
3461	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.7707963267948965]	[1.7704598008531465, 2.8373572576201056, 0.0020500000937317964, 1.5707963267948966]	Left	[-68.31076377376979, 8.098045024746343]	0.24
3462	[1.7264398275007737, 2.7777564583815875, 0.0020500000937317964, 1.7707963267948965]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.7707963267948965]	Right	[-174.86296359898753, 12.956405560765225]	0.24
3463	[1.7383599873484774, 2.718952463711113, 0.0020500000937317964, 1.7707963267948965]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.7707963267948965]	Right	[-63.78698020019949, 7.825311558793778]	0.24
3464	[1.775443156392836, 2.7876899249213403, 0.0020500000937317964, 1.9707963267948965]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.7707963267948965]	Right	[-385.28256406918825, 19.232037372738766]	0.24
3465	[1.7264398275007737, 2.7777564583815875, 0.0020500000937317964, 1.9707963267948965]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.7707963267948965]	Right	[-174.86296359898753, 12.956405560765225]	0.24
3466	[1.9800701765400142, 2.819847384318577, 0.0020500000937317964, 1.7707963267948965]	[1.7264398275007737, 2.7777564583815875, 0.0020500000937317964, 1.9707963267948965]	Left	[-495.37714686625134, 21.807385468955264]	0.24
3467	[1.7151865990001975, 2.868186709403936, 0.0020500000937317964, 1.5707963267948966]	[1.9800701765400142, 2.819847384318577, 0.0020500000937317964, 1.7707963267948965]	Right	[-115.60324095963458, 10.534662373386686]	0.24
3468	[1.7383599873484774, 2.718952463711113, 0.0020500000937317964, 1.9707963267948965]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.7707963267948965]	Right	[-63.78698020019949, 7.825311558793778]	0.24
3469	[1.8125263254371942, 2.8564273861315677, 0.0020500000937317964, 1.7707963267948965]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.7707963267948965]	Right	[-450.01498577522995, 20.78495576959982]	0.24
3470	[2.069463129745208, 2.8472907241598584, 0.0020500000937317964, 1.7707963267948965]	[1.8125263254371942, 2.8564273861315677, 0.0020500000937317964, 1.7707963267948965]	Left	[-384.0000000000029, 19.200000000000074]	0.24
3471	[1.861529654329256, 2.8663608526713205, 0.0020500000937317964, 1.5707963267948966]	[2.069463129745208, 2.8472907241598584, 0.0020500000937317964, 1.7707963267948965]	Right	[-384.0000000000029, 19.200000000000074]	0.24
3472	[2.0615296543292563, 2.8063608526713204, 0.0020500000937317964, 1.3707963267948966]	[1.861529654329256, 2.8663608526713205, 0.0020500000937317964, 1.5707963267948966]	Left	[-552.2972535395414, 23.026188642455786]	0.24
3473	[1.7873633162405396, 2.7288859302508657, 0.0020500000937317964, 1.9707963267948965]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.7707963267948965]	Right	[-79.65643057212327, 8.744722599902088]	0.24
3474	[1.8125263254371942, 2.8564273861315677, 0.0020500000937317964, 1.9707963267948965]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.7707963267948965]	Right	[-450.01498577522995, 20.78495576959982]	0.24
3475	[1.8244464852848978, 2.7976233914610935, 0.0020500000937317964, 1.7707963267948965]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.7707963267948965]	Right	[-213.6494292840964, 14.321433312093191]	0.24
3476	[1.8363666451326015, 2.738819396790619, 0.0020500000937317964, 1.9707963267948965]	[2.0204598008531462, 2.8373572576201056, 0.0020500000937317964, 1.7707963267948965]	Right	[-68.31076377376979, 8.098045024746343]	0.24
3477	[1.648612823373615, 2.739616201358663, 0.0020500000937317964, 1.1707963267948966]	[1.9545529565736912, 2.738819396790619, 0.0020500000937317964, 1.3707963267948966]	Right	[-94.567311574607, 9.5280963005011]	0.24
3478	[1.9333966397975475, 2.771210154941904, 0.0020500000937317964, 0.9707963267948967]	[1.648612823373615, 2.739616201358663, 0.0020500000937317964, 1.1707963267948966]	Left	[-641.3892691908223, 24.813981913896637]	0.24
3479	[1.7344509684119096, 2.8346185127263306, 0.0020500000937317964, 0.7707963267948967]	[1.9333966397975475, 2.771210154941904, 0.0020500000937317964, 0.9707963267948967]	Right	[-58.55934385205696, 7.497797683185022]	0.24
3480	[2.037751742110615, 2.7806866976839397, 0.0020500000937317964, 0.7707963267948967]	[1.7344509684119096, 2.8346185127263306, 0.0020500000937317964, 0.7707963267948967]	Left	[-87.43334836568285, 9.161660025948109]	0.24
3481	[2.11286017416645, 2.8564579315402443, 0.0020500000937317964, 1.1707963267948966]	[1.7469756572345951, 2.761439405612176, 0.0020500000937317964, 1.1707963267948966]	Left	[-11.817277362847879, 3.3681725413544306]	0.24
3482	[2.0967807791419193, 2.75962012913285, 0.0020500000937317964, 0.5707963267948968]	[1.8221742490791948, 2.8414202125491275, 0.0020500000937317964, 0.7707963267948967]	Left	[-43.438914027149266, 6.457658822364595]	0.24
3483	[2.1265074918555182, 2.858191537519071, 0.0020500000937317964, 0.5707963267948968]	[1.8221742490791948, 2.8414202125491275, 0.0020500000937317964, 0.7707963267948967]	Left	[-18.147448015122823, 4.173913043478255]	0.24
3484	[2.196178162790235, 2.7864559284291186, 0.0020500000937317964, 0.5707963267948968]	[1.8221742490791948, 2.8414202125491275, 0.0020500000937317964, 0.7707963267948967]	Left	[-15.262321144674068, 3.827770669578718]	0.24
3485	[2.0332512000385803, 2.7676196653039393, 0.0020500000937317964, 0.5707963267948968]	[1.8221742490791948, 2.8414202125491275, 0.0020500000937317964, 0.7707963267948967]	Left	[-95.99999999999984, 9.599999999999993]	0.24
3486	[1.9533095609620148, 2.620278787263417, 0.0020500000937317964, 0.5707963267948968]	[1.8221742490791948, 2.8414202125491275, 0.0020500000937317964, 0.7707963267948967]	Left	[-157.3770491803291, 12.291540473558062]	0.24
3487	[2.074227627337316, 2.6680157878401007, 0.0020500000937317964, 0.5707963267948968]	[1.8221742490791948, 2.8414202125491275, 0.0020500000937317964, 0.7707963267948967]	Left	[-70.58823529411765, 8.231932086840425]	0.24
3488	[2.1670105988008634, 2.7110563109446986, 0.0020500000937317964, 0.7707963267948967]	[1.853455129775, 2.866243191330802, 0.0020500000937317964, 0.5707963267948968]	Left	[-10.947433413182702, 3.2418414638373965]	0.24
3489	[2.155053917454444, 2.822218524718895, 0.0020500000937317964, 0.7707963267948967]	[1.853455129775, 2.866243191330802, 0.0020500000937317964, 0.5707963267948968]	Left	[-8.300318187666496, 2.8228187083409795]	0.24
3490	[1.7234925517350992, 2.8693622150919627, 0.0020500000937317964, 0.37079632679489677]	[1.8881222232361348, 2.611491954570395, 0.0020500000937317964, 0.37079632679489677]	Right	[-257.26666938380714, 15.715470168227704]	0.24
3491	[1.7416104394589327, 2.8227602607936015, 0.0020500000937317964, 0.17079632679489676]	[1.8881222232361348, 2.611491954570395, 0.0020500000937317964, 0.37079632679489677]	Right	[-140.64800745666108, 11.619900479711287]	0.24
3492	[1.7234925517350992, 2.8693622150919627, 0.0020500000937317964, 0.17079632679489676]	[1.8881222232361348, 2.611491954570395, 0.0020500000937317964, 0.37079632679489677]	Right	[-257.26666938380714, 15.715470168227704]	0.24
3493	[1.7276153057879506, 2.553237009198769, 0.0020500000937317964, -0.029203673205103253]	[1.5964348580525265, 2.857197023233401, 0.0020500000937317964, -0.029203673205103253]	Left	[-49.45187031585928, 6.890123039774029]	0.24
3494	[1.8748554907890835, 2.799042476836965, 0.0020500000937317964, -0.22920367320510326]	[1.7276153057879506, 2.553237009198769, 0.0020500000937317964, -0.029203673205103253]	Right	[-11.866501854140912, 3.3751802588862234]	0.24
