i	f_sup	f_swg	f_swg_id	traj_params	h_max
84	[4.758756687741072, 1.6201334287733622, 0.7000000365078449, -0.4000000000000001]	[4.430087156427813, 1.4333813493034864, 0.7000000365078449, -0.4000000000000001]	Right	0.02
85	[4.772979118679631, 1.39697939574192, 0.7000000365078449, -0.4000000000000001]	[4.758756687741072, 1.6201334287733622, 0.7000000365078449, -0.4000000000000001]	Left	0.02
86	[4.962439803657082, 1.5883028100117764, 0.7000000365078449, -0.4000000000000001]	[4.772979118679631, 1.39697939574192, 0.7000000365078449, -0.4000000000000001]	Right	0.02
87	[4.939819794835525, 1.3807255106726803, 0.7000000365078449, -0.20000000000000007]	[4.962439803657082, 1.5883028100117764, 0.7000000365078449, -0.4000000000000001]	Left	0.02
88	[4.9795536609945374, 1.5767388262409288, 0.7000000365078449, -0.20000000000000007]	[4.939819794835525, 1.3807255106726803, 0.7000000365078449, -0.20000000000000007]	Right	0.02
89	[5.037826452619649, 1.3608585775931743, 0.7000000365078449, -0.20000000000000007]	[4.9795536609945374, 1.5767388262409288, 0.7000000365078449, -0.20000000000000007]	Left	0.02
90	[5.302975631682147, 1.5111779470785585, 0.8000000603497028, -5.551115123125783e-17]	[5.037826452619649, 1.3608585775931743, 0.7000000365078449, -0.20000000000000007]	Right	0.152
91	[5.402975631682146, 1.2111779470785584, 0.8000000603497028, -5.551115123125783e-17]	[5.302975631682147, 1.5111779470785585, 0.8000000603497028, -5.551115123125783e-17]	Left	0.152
92	[5.342975631682147, 1.5111779470785585, 0.8000000603497028, -5.551115123125783e-17]	[5.402975631682146, 1.2111779470785584, 0.8000000603497028, -5.551115123125783e-17]	Right	0.02
93	[5.572975631682146, 1.2611779470785585, 0.8000000603497028, -5.551115123125783e-17]	[5.342975631682147, 1.5111779470785585, 0.8000000603497028, -5.551115123125783e-17]	Left	0.02
94	[5.802975631682147, 1.5111779470785585, 0.8000000603497028, 0.19999999999999996]	[5.572975631682146, 1.2611779470785585, 0.8000000603497028, -5.551115123125783e-17]	Right	0.02
95	[5.950649622165036, 1.2860282356977542, 0.8000000603497028, -5.551115123125783e-17]	[5.802975631682147, 1.5111779470785585, 0.8000000603497028, 0.19999999999999996]	Left	0.02
96	[6.050649622165036, 1.486028235697754, 0.8000000603497028, -5.551115123125783e-17]	[5.950649622165036, 1.2860282356977542, 0.8000000603497028, -5.551115123125783e-17]	Right	0.02
97	[5.990649622165036, 1.2860282356977542, 0.8000000603497028, 0.19999999999999996]	[6.050649622165036, 1.486028235697754, 0.8000000603497028, -5.551115123125783e-17]	Left	0.02
98	[5.989852817596993, 1.5919683688978303, 0.8000000603497028, 0.39999999999999997]	[5.990649622165036, 1.2860282356977542, 0.8000000603497028, 0.19999999999999996]	Right	0.02
99	[6.012472826418549, 1.3843910695587343, 0.8000000603497028, 0.39999999999999997]	[5.989852817596993, 1.5919683688978303, 0.8000000603497028, 0.39999999999999997]	Left	0.02
100	[5.987753423126243, 1.6996512019904648, 0.8000000603497028, 0.6]	[6.012472826418549, 1.3843910695587343, 0.8000000603497028, 0.39999999999999997]	Right	0.02
101	[6.346973356573979, 1.5819182863984196, 0.9000000841915607, 0.39999999999999997]	[5.987753423126243, 1.6996512019904648, 0.8000000603497028, 0.6]	Left	0.152
102	[6.324353347752423, 1.7894955857375157, 0.9000000841915607, 0.19999999999999996]	[6.346973356573979, 1.5819182863984196, 0.9000000841915607, 0.39999999999999997]	Right	0.152
103	[6.560366131002365, 1.5312360919282542, 0.9000000841915607, -5.551115123125783e-17]	[6.324353347752423, 1.7894955857375157, 0.9000000841915607, 0.19999999999999996]	Left	0.02
104	[6.790366131002365, 1.8312360919282542, 0.9000000841915607, 0.19999999999999996]	[6.560366131002365, 1.5312360919282542, 0.9000000841915607, -5.551115123125783e-17]	Right	0.02
105	[6.898837458371605, 1.5981396073156475, 0.9000000841915607, 0.19999999999999996]	[6.790366131002365, 1.8312360919282542, 0.9000000841915607, 0.19999999999999996]	Left	0.02
106	[6.976445980030861, 1.9199732869793285, 0.9000000841915607, -5.551115123125783e-17]	[6.898837458371605, 1.5981396073156475, 0.9000000841915607, 0.19999999999999996]	Right	0.02
107	[7.0364459800308605, 1.6699732869793285, 0.9000000841915607, -5.551115123125783e-17]	[6.976445980030861, 1.9199732869793285, 0.9000000841915607, -5.551115123125783e-17]	Left	0.02
108	[6.976445980030861, 1.9699732869793285, 0.9000000841915607, -0.20000000000000007]	[7.0364459800308605, 1.6699732869793285, 0.9000000841915607, -5.551115123125783e-17]	Right	0.02
109	[6.975649175462817, 1.6640331537792523, 0.9000000841915607, -0.4000000000000001]	[6.976445980030861, 1.9699732869793285, 0.9000000841915607, -0.20000000000000007]	Left	0.02
110	[7.017740101399807, 1.9176635028184927, 0.9000000841915607, -0.20000000000000007]	[6.975649175462817, 1.6640331537792523, 0.9000000841915607, -0.4000000000000001]	Right	0.02
111	[7.026876763371516, 1.6607266985104787, 0.9000000841915607, -0.20000000000000007]	[7.017740101399807, 1.9176635028184927, 0.9000000841915607, -0.20000000000000007]	Left	0.02
112	[7.31189287551352, 1.9090527257799872, 1.0000001080334187, -0.20000000000000007]	[7.026876763371516, 1.6607266985104787, 0.9000000841915607, -0.20000000000000007]	Right	0.152
113	[7.497574322257993, 1.6673454641288747, 1.0000001080334187, -0.20000000000000007]	[7.31189287551352, 1.9090527257799872, 1.0000001080334187, -0.20000000000000007]	Left	0.152
114	[7.782590434399997, 1.915671491398383, 1.0000001080334187, -0.4000000000000001]	[7.497574322257993, 1.6673454641288747, 1.0000001080334187, -0.20000000000000007]	Right	0.02
115	[7.75997042557844, 1.708094192059287, 1.0000001080334187, -0.4000000000000001]	[7.782590434399997, 1.915671491398383, 1.0000001080334187, -0.4000000000000001]	Left	0.02
116	[8.00574446743144, 1.9298939223369413, 1.0000001080334187, -0.4000000000000001]	[7.75997042557844, 1.708094192059287, 1.0000001080334187, -0.4000000000000001]	Right	0.02
117	[7.96365354149445, 1.676263573297701, 1.0000001080334187, -0.6000000000000001]	[8.00574446743144, 1.9298939223369413, 1.0000001080334187, -0.4000000000000001]	Left	0.02
118	[8.322873474942186, 1.7939964888897462, 1.0020498550402408, -0.6000000000000001]	[7.96365354149445, 1.676263573297701, 1.0000001080334187, -0.6000000000000001]	Right	0.02
119	[8.343307924352901, 1.4165280355359846, 1.0020498550402408, -0.8]	[8.322873474942186, 1.7939964888897462, 1.0020498550402408, -0.6000000000000001]	Left	0.02
120	[8.486779142532805, 1.5558693774054178, 1.0020498550402408, -0.8]	[8.343307924352901, 1.4165280355359846, 1.0020498550402408, -0.8]	Right	0.02
121	[8.396979522945438, 1.217733268239354, 1.0020498550402408, -0.6000000000000001]	[8.486779142532805, 1.5558693774054178, 1.0020498550402408, -0.8]	Left	0.02
122	[8.6254550037118, 1.3037504449459847, 1.0020498550402408, -0.6000000000000001]	[8.396979522945438, 1.217733268239354, 1.0020498550402408, -0.6000000000000001]	Right	0.02
123	[8.632854796046782, 0.9957808960074588, 1.0020498550402408, -0.8]	[8.6254550037118, 1.3037504449459847, 1.0020498550402408, -0.6000000000000001]	Left	0.02
124	[8.97346883099913, 1.0756688124496943, 1.0020498550402408, -1.0]	[8.632854796046782, 0.9957808960074588, 1.0020498550402408, -0.8]	Right	0.02
125	[8.7966698583783, 0.7957721828161468, 1.0020498550402408, -1.2]	[8.97346883099913, 1.0756688124496943, 1.0020498550402408, -1.0]	Left	0.02
126	[9.076281584168468, 0.9044795091591489, 1.0020498550402408, -1.2]	[8.7966698583783, 0.7957721828161468, 1.0020498550402408, -1.2]	Right	0.02
127	[8.7966698583783, 0.7957721828161468, 1.0020498550402408, -1.4]	[9.076281584168468, 0.9044795091591489, 1.0020498550402408, -1.2]	Left	0.02
128	[9.12289886309688, 0.6693813742882964, 1.0020498550402408, -1.4]	[8.7966698583783, 0.7957721828161468, 1.0020498550402408, -1.4]	Right	0.02
129	[8.844260658390366, 0.519846258419378, 1.0020498550402408, -1.5999999999999999]	[9.12289886309688, 0.6693813742882964, 1.0020498550402408, -1.4]	Left	0.02
130	[9.14121278707269, 0.4111290414248409, 1.0020498550402408, -1.4]	[8.844260658390366, 0.519846258419378, 1.0020498550402408, -1.5999999999999999]	Right	0.02
131	[8.961119555365022, 0.2785906398459467, 1.0020498550402408, -1.2]	[9.14121278707269, 0.4111290414248409, 1.0020498550402408, -1.4]	Left	0.02
132	[9.230869656088101, 0.13669320096881937, 1.0020498550402408, -1.4]	[8.961119555365022, 0.2785906398459467, 1.0020498550402408, -1.2]	Right	0.02
133	[8.994705252165001, 0.035074431444451507, 1.0020498550402408, -1.5999999999999999]	[9.230869656088101, 0.13669320096881937, 1.0020498550402408, -1.4]	Left	0.02
134	[9.191700020543173, -0.07072283331995674, 1.0020498550402408, -1.5999999999999999]	[8.994705252165001, 0.035074431444451507, 1.0020498550402408, -1.5999999999999999]	Right	0.02
135	[8.8935799109688, -0.0019885604470798457, 1.0020498550402408, -1.7999999999999998]	[9.191700020543173, -0.07072283331995674, 1.0020498550402408, -1.5999999999999999]	Left	0.02
136	[9.03609295536503, -0.27141393448768214, 1.0020498550402408, -1.7999999999999998]	[8.8935799109688, -0.0019885604470798457, 1.0020498550402408, -1.7999999999999998]	Right	0.02
137	[8.809515135932358, -0.36231218387201214, 1.0020498550402408, -1.9999999999999998]	[9.03609295536503, -0.27141393448768214, 1.0020498550402408, -1.7999999999999998]	Left	0.02
138	[8.933114064180895, -0.5728431909370361, 1.0020498550402408, -2.1999999999999997]	[8.809515135932358, -0.36231218387201214, 1.0020498550402408, -1.9999999999999998]	Right	0.02
139	[8.68902462700123, -0.5683324640207096, 1.0020498550402408, -2.1999999999999997]	[8.933114064180895, -0.5728431909370361, 1.0020498550402408, -2.1999999999999997]	Left	0.02
140	[8.886033974800469, -0.6375229032426033, 1.0020498550402408, -2.1999999999999997]	[8.68902462700123, -0.5683324640207096, 1.0020498550402408, -2.1999999999999997]	Right	0.02
141	[8.584634941929057, -0.5418222084479587, 1.0020498550402408, -2.1999999999999997]	[8.886033974800469, -0.6375229032426033, 1.0020498550402408, -2.1999999999999997]	Left	0.02
142	[8.640404021587013, -0.8050517845865541, 1.0020498550402408, -2.4]	[8.584634941929057, -0.5418222084479587, 1.0020498550402408, -2.1999999999999997]	Right	0.02
143	[8.482008690354142, -0.5433058790911114, 1.0020498550402408, -2.1999999999999997]	[8.640404021587013, -0.8050517845865541, 1.0020498550402408, -2.4]	Left	0.02
144	[8.689247544464699, -0.7683659984968905, 1.0020498550402408, -2.4]	[8.482008690354142, -0.5433058790911114, 1.0020498550402408, -2.1999999999999997]	Right	0.02
145	[8.38337347012358, -0.641712729111678, 1.0020498550402408, -2.4]	[8.689247544464699, -0.7683659984968905, 1.0020498550402408, -2.4]	Left	0.02
146	[8.419508396463943, -0.9476445304961965, 1.0020498550402408, -2.6]	[8.38337347012358, -0.641712729111678, 1.0020498550402408, -2.4]	Right	0.02
147	[8.31627131011964, -0.6596478221762244, 1.0020498550402408, -2.4]	[8.419508396463943, -0.9476445304961965, 1.0020498550402408, -2.6]	Left	0.02
148	[8.415675144109212, -0.9754307821157592, 1.0020498550402408, -2.6]	[8.31627131011964, -0.6596478221762244, 1.0020498550402408, -2.4]	Right	0.02
149	[8.31243805776491, -0.6874340737957871, 1.0020498550402408, -2.8000000000000003]	[8.415675144109212, -0.9754307821157592, 1.0020498550402408, -2.6]	Left	0.02
150	[8.32290234735597, -0.8959778309388731, 1.0020498550402408, -3.0000000000000004]	[8.31243805776491, -0.6874340737957871, 1.0020498550402408, -2.8000000000000003]	Right	0.02
151	[8.347021895137031, -0.6400125063051697, 1.0020498550402408, -3.0000000000000004]	[8.32290234735597, -0.8959778309388731, 1.0020498550402408, -3.0000000000000004]	Left	0.02
152	[8.375245896749004, -0.8380110056252588, 1.0020498550402408, -3.2000000000000006]	[8.347021895137031, -0.6400125063051697, 1.0020498550402408, -3.0000000000000004]	Right	0.02
153	[8.329941746058214, -0.5849348630709157, 1.0020498550402408, -3.400000000000001]	[8.375245896749004, -0.8380110056252588, 1.0020498550402408, -3.2000000000000006]	Left	0.02
154	[8.03091583115689, -0.8161998673785825, 1.0000001080334187, -3.400000000000001]	[8.329941746058214, -0.5849348630709157, 1.0020498550402408, -3.400000000000001]	Right	0.02
155	[7.9981212874056515, -0.5489462090310342, 1.0000001080334187, -3.400000000000001]	[8.03091583115689, -0.8161998673785825, 1.0000001080334187, -3.400000000000001]	Left	0.02
156	[7.786107209836477, -0.8032099125211158, 1.0000001080334187, -3.2000000000000006]	[7.9981212874056515, -0.5489462090310342, 1.0000001080334187, -3.400000000000001]	Right	0.02
